,t,px,py,pz,qw,qx,qy,qz,vx,vy,vz,omex,omey,omez,accx,accy,accz,taux,tauy,tauz,jerkx,jerky,jerkz,snapx,snapy,snapz,bomex,bomey,bomez,baccx,baccy,baccz,mot1,mot2,mot3,mot4,motdex1,motdex2,motdex3,motdex4,f1,f2,f3,f4
1,0.02,-5.690573287771964,3.6634165210983265,0.4513320321451386,1.0,1.2165270103623684e-27,5.303110032292305e-28,3.800941958135414e-28,-2.1826085210965345e-25,-3.4173446873221575e-26,-0.09785630089911697,-4.141282798647678e-26,2.3232383638905356e-26,-9.193392323964714e-27,3.366120631536443e-26,8.799515720600844e-27,-9.766781404808203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.561744093541572,10.0,3.5325100217344207,0.26955746525423663
2,0.03,-5.6905731181825026,3.663415141648085,0.45031708253740704,0.9999649258604503,0.008285445568286436,0.001205751303751304,-0.00021119761517094022,9.224534595342978e-05,-0.0007058465122645755,-0.07502376280460868,4.251313087411058,0.7656424971289661,-0.1168992818397647,0.03308359040284789,-0.2340937872570999,6.357210263721686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2154.628706701698,1000.5946549445289,1525.79494689339,0.0,1910.8158604154796,1522.0702904836785,1278.4585499037405,14.561744093541572,10.0,3.5325100217344207,0.26955746525423663
3,0.04,-5.690567626640505,3.663383307550609,0.44982135844991505,0.9992694625484957,0.037241154396030596,0.008541505453082316,-0.0008248162744894799,0.0013579700247338203,-0.007031834615704089,-0.025769771359305107,7.036103448034931,2.0206417544920656,-0.12219608221471706,0.23235156513852864,-1.0282204600820348,4.674418584280874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.3947100771718,1689.8055907291775,1303.1064010945584,1494.017469561084,852.2534705281189,1621.798535181973,1327.3984387205428,1485.410584580941,14.561744093541572,10.0,3.5325100217344207,0.26955746525423663
4,0.05,-5.6905364357255594,3.6632410827372577,0.4497950347600106,0.996861923202252,0.07648068418054704,0.02038325125305899,-0.0012385819060078615,0.0054492832684952,-0.02330734271690725,0.02031298896134065,8.50056348944069,2.6738744738527105,-0.09074144583417212,0.5680825278652829,-2.150435756363967,4.55126116784477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.8877286286877,1515.1554820829367,1377.5984212863493,1431.6907980003514,1087.8818285189084,1482.546516870683,1380.6952532112107,1427.321707570314,14.561744093541572,10.0,3.5325100217344207,0.26955746525423663
5,0.060000000000000005,-5.690446011255426,3.6628767129522983,0.4502212914110714,0.992067444069625,0.1208224370595289,0.03467075580132984,-0.001436597480950635,0.013312940260588251,-0.05167468899002108,0.0644680761838521,9.241640358791878,3.0454221811283606,-0.06975553317034772,0.9716874638913374,-3.409978107982506,4.278598748287607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.081799606832,1421.2889336299224,1394.5120438381045,1409.3100825587424,1197.0594811361188,1401.9577601816027,1396.778492801128,1405.5499158640232,18.415656989091534,5.5238273034038095,0.6761806125381851,-0.135438390629893
6,0.07,-5.690256071682946,3.6621645990857346,0.4510722403257367,0.9845819332906774,0.16753936056429822,0.050267447114090945,-0.0014707344866202786,0.025398676277615145,-0.09291587842120685,0.10497793592047816,9.615904056212958,3.2557396144322737,-0.05632553964707766,1.4047603197736707,-4.70946899813536,3.8405807822284586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.4527415404316,1370.0155135669565,1399.3704798798722,1400.1117734255695,1249.8972115144857,1359.0631231310877,1400.1095294586385,1398.3545259200334,24.436070392519404,7.920399214358827,0.9775982503347592,-0.06735312963256455
7,0.08,-5.689913920596009,3.6609433368071027,0.4523866206459702,0.975831344417204,0.20901200392255212,0.06375431837602286,-0.001598861344833869,0.04428171355328266,-0.15530564548605966,0.16156794812116948,7.402937608280481,2.1285666663529677,-0.06624851599811095,2.1655421527561614,-7.12872189028127,6.199273378108966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733.1973672112981,1198.763580754482,1438.1646835604174,1565.9866214399165,1613.8944327996803,1442.725294474693,1444.5903527006349,1578.1887177335914,27.319718826823742,7.217923645454073,1.2605307307736469,0.07354070646119025
8,0.09,-5.689335032061558,3.6589379381387825,0.45444909927720506,0.9664929582576581,0.2461544537340461,0.07275519067567505,-0.0024553563896605427,0.07332312551864963,-0.2524663833618683,0.25817394554173706,7.791488807717664,1.6411285685831865,-0.07394651402716694,3.2999910409886866,-11.232444719741357,10.920030259119418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814.7196565240374,1654.8088228541155,1699.1922285484063,1779.0067373476554,1828.7078400118444,1672.6338595402071,1720.4700840547773,1786.1099499549218,28.579955620203204,6.375633195503147,1.1706976313313797,0.108543632388746
9,0.09999999999999999,-5.688418026406647,3.655775516382698,0.4576358509094044,0.95586261754418,0.2826505298722981,0.08013582920182287,-0.0036855423799165834,0.11123017641750155,-0.3850773112610354,0.38122850797340946,7.473555480388794,1.4731379689336968,-0.07271362029344687,4.0460797267233835,-14.441293439691528,12.51989636412848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1859.70120592486,1805.9292827039358,1854.7371989406302,1870.2944322610933,1866.0394919967528,1809.814937078078,1861.4443821724574,1876.2025880827644,29.60452712058724,5.242883240768169,0.9432685005531305,0.14571464421551242
10,0.10999999999999999,-5.687092328009993,3.651150171234872,0.4620825052094567,0.9445547361045136,0.31665281875372886,0.08673755853158074,-0.004892731121915372,0.1546442621836325,-0.5437329868581624,0.5076248716804219,6.892434421931454,1.3371717668695555,-0.06095127540243383,4.511953487318531,-16.774055242956166,12.372264899267293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.2906525064384,1839.8576167429114,1919.3605061999833,1902.1908411339386,1899.5255085715341,1856.8265213881298,1914.7456779586469,1911.6299730777614,30.79849468589471,3.928499495531355,0.6463432648501399,0.16473189786365855
