,t,px,py,pz,qw,qx,qy,qz,vx,vy,vz,omex,omey,omez,accx,accy,accz,taux,tauy,tauz,jerkx,jerky,jerkz,snapx,snapy,snapz,bomex,bomey,bomez,baccx,baccy,baccz,mot1,mot2,mot3,mot4,motdex1,motdex2,motdex3,motdex4,f1,f2,f3,f4
1,0.02,-6.205777397857023,3.758405928894332,0.49209371612300323,1.0,1.2165270103623684e-27,5.303110032292305e-28,3.800941958135414e-28,-2.173939756061827e-25,-3.4026522661989097e-26,-0.0976984223252669,-4.141282798647678e-26,2.3232383638905356e-26,-9.193392323964714e-27,1.2006969400203235e-25,2.3440315007392428e-26,-9.73683474901385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.966848514005296,10.0,7.635905030003895,0.3138743230809494
2,0.03,-6.205776986833837,3.758405269272061,0.491029517091802,0.9999870342511652,0.0042538112551493,0.0027868134628895,-0.00026474532611444473,0.00023702016914627766,-0.0003732363173345536,-0.07941529808264962,2.403824909572206,1.6812873519279825,-0.15145034170038482,0.09130240697609446,-0.14057427381621576,9.343212104165776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2635.4716135978824,1100.8256982996538,1599.9751816591793,0.0,2688.1096340989584,1257.9333765172596,1624.1755327027643,13.966848514005296,10.0,7.635905030003895,0.3138743230809494
3,0.04,-6.20576245137012,3.7583840976799676,0.49066670755895997,0.9995343684741635,0.024577927173814778,0.0180315792574353,-0.0013542098348237699,0.0034383806754526066,-0.004877709080612017,-5.5707773336853214e-05,5.491177592732434,4.208226748332492,-0.2382983338769885,0.5383437437323038,-0.7369242770081481,6.09490145677751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2117.411756428918,1301.4701032253802,1606.6023921632109,0.0,1988.9526452954408,1331.0560069680228,1592.9760349932646,13.966848514005296,10.0,7.635905030003895,0.3138743230809494
4,0.05,-6.205690312233709,3.758284427565054,0.4909160847353865,0.997414414045841,0.057314922874855914,0.04329567466980088,-0.002229534554065014,0.012019095591337495,-0.016389050525133127,0.046515304786663034,7.454503601451119,5.789394576498702,-0.10313055771510414,1.1529532936685893,-1.5329397044869173,3.954454104439266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.3521021575913,1755.760208088814,1356.545082332249,1550.8513105591594,855.9516362103158,1675.906979096582,1364.5938311983837,1534.136113761583,13.966848514005296,10.0,7.635905030003895,0.3138743230809494
5,0.060000000000000005,-6.205497033665277,3.7580238490470874,0.49157310041974983,0.9924557916164074,0.09748433580463388,0.07431980467543177,-0.0022073950224838906,0.02804425060873474,-0.03755512331301612,0.08445504597079675,8.555427492575543,6.633426609225665,0.09480724078129828,1.988215608097938,-2.6177059769700235,3.6683872248602643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.9507647332528,1598.220817047047,1371.8294436065974,1491.5547674714064,1111.4243985505336,1567.7441253066095,1372.0752118980465,1476.9330122168888,17.525068354806997,6.204038832912744,3.121412504875125,0.0677807100410486
6,0.07,-6.205100086966753,3.757495207686295,0.49259320378018706,0.9839956637620622,0.14160332459895036,0.10816492699181826,-0.0011750441853678737,0.052845767471632187,-0.07012156427269696,0.11877307722666827,9.175899596243779,7.096467825188059,0.2997288941025622,2.8865121319586393,-3.7840598383686306,3.204591023162895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.3115107949225,1520.416287606154,1364.9193818169313,1444.5598910803446,1259.2404091686738,1505.348739629641,1361.5594423447171,1432.2716204624132,24.355341431978914,8.694985557990613,4.30347336240323,0.06330884094111958
7,0.08,-6.20439072269409,3.756556415485498,0.49400588965057707,0.9731516285279598,0.18404726557303355,0.13821123124540294,0.000409250655291053,0.09171593449610241,-0.12130109891408897,0.16730110006201157,7.897454905968139,5.209158023118979,0.447370563138912,4.470060243420685,-5.933255041476543,5.28296544153703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.8375010467018,1128.9544587096761,1510.20452099829,1511.4365848100897,1755.9568969947609,1438.5382445198163,1530.4470512716648,1496.0453286008953,27.4495645091401,8.480067826056368,4.3003149076327425,0.18699105168186247
8,0.09,-6.203184921590826,3.754955635366093,0.4960828147921526,0.9612401252271813,0.22314762797551654,0.16192315038535182,0.001857727487029055,0.1541099006508094,-0.20558578000115776,0.2560186773878887,8.259169672378874,4.858242195771428,0.5355636723590351,7.276850147478392,-9.964343513898994,10.242585099822177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.2689405892202,1852.762703604588,1681.7174269827467,1867.5902806996796,1942.096116890432,1830.788693494072,1730.1203363276502,1846.564714887101,29.11636482834694,7.634518200555863,3.7407340219101495,0.2925315634450296
9,0.09999999999999999,-6.201230259979927,3.752325215317824,0.49921240718261345,0.947072744528761,0.2631786747929236,0.18379462648484235,0.0031204134819343716,0.24000322399095125,-0.32565191292414203,0.371508985255793,8.328918876536337,4.600220868077654,0.6045023173532249,9.313704493415786,-13.219325183054686,11.616248258074336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991.5958585863366,1978.0676612713432,1868.4841158661468,1942.910167530791,1996.404545502774,1988.7528068911392,1874.7239261706159,1946.7344722497633,30.572719916640995,6.462067487435445,2.863795797124473,0.4368641185267008
10,0.10999999999999999,-6.198329696338994,3.748348828447306,0.5035149484475705,0.9312398964726084,0.3021411655555257,0.20367551889643434,0.004387971821026241,0.3424580876347871,-0.4738247330692057,0.488029602862778,8.013886091677506,4.199912761048845,0.6685919755318612,10.79444002405544,-15.833058291350344,11.212194388603102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2099.1108987878883,1981.6733736522237,1969.8709375435035,1975.4691457278893,2079.528868558074,2011.9034185421729,1968.7092381109096,1980.6164126779922,32.13898132654605,5.09741933517521,1.8549587494595905,0.5660453727419608
