,t,px,py,pz,qw,qx,qy,qz,vx,vy,vz,omex,omey,omez,accx,accy,accz,taux,tauy,tauz,jerkx,jerky,jerkz,snapx,snapy,snapz,bomex,bomey,bomez,baccx,baccy,baccz,mot1,mot2,mot3,mot4,motdex1,motdex2,motdex3,motdex4,f1,f2,f3,f4
1,0.02,-6.036600152345359,3.1145157776285743,0.5172019512642605,1.0,1.2165270103623684e-27,5.303110032292305e-28,3.800941958135414e-28,-2.1806422889205494e-25,-3.409791330742524e-26,-0.09787111417288741,-4.141282798647678e-26,2.3232383638905356e-26,-9.193392323964714e-27,5.328232190958658e-26,1.63534669467629e-26,-9.769592622734871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.20193866285806,9.521584559187865,6.386398761683392,0.39212724147210615
2,0.03,-6.036599644808608,3.1145144921156804,0.5162051791435289,0.9999695807738609,0.007126289317307134,0.0031391107762013294,-0.000446666597843372,0.00027771886384523887,-0.0006760494901943048,-0.06604165394743956,3.6949367303428593,1.8708655233194604,-0.2360108264253013,0.09965229456999371,-0.23040455716612696,8.729658916294028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2220.200487287418,1073.1936625787748,1243.1192554865227,0.0,1956.6670087570662,1387.331305685268,1143.6778173043788,13.20193866285806,9.521584559187865,6.386398761683392,0.39212724147210615
3,0.04,-6.036585371984761,3.114484720180572,0.5158630096561133,0.9992770169741282,0.03318159011544274,0.018474618829899356,-0.001764620012561898,0.003246488207483201,-0.006386135543511643,-0.009164598357237524,6.477542075326108,3.9974911941346205,-0.25496930665175843,0.48815938635408385,-0.8833623350457528,4.190786357507244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607.1519588376295,1220.2995735812333,1326.6017613618017,0.0,1510.9674989739774,1252.990767372706,1305.6588367729578,13.20193866285806,9.521584559187865,6.386398761683392,0.39212724147210615
4,0.05,-6.0365188352358965,3.114361352892118,0.5159469395270417,0.9966845049242145,0.06983858819734196,0.04166165311296252,-0.002622194209209863,0.011018994403024228,-0.019799633234094394,0.024613593576782552,8.00269248629321,5.166927546689142,-0.12362926015663789,1.0499677491936175,-1.7706592057695063,3.1539884199765673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.7812179658063,1333.9733802810179,1247.6652570134036,1283.3164770802107,820.0687007592591,1297.7335928958448,1243.1237595391415,1277.2540756489823,13.20193866285806,9.521584559187865,6.386398761683392,0.39212724147210615
5,0.060000000000000005,-6.03634301402786,3.1140543992563687,0.5163474686869508,0.9913413219993069,0.11177056430333421,0.0688637590346106,-0.002739880217035166,0.02531619322977974,-0.043401443964593875,0.05508098465666687,8.756933882895932,5.754371064171786,0.006062876860322069,1.748907546023911,-2.8523708098715654,2.9221167821772283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.594454273592,1240.1157107586102,1239.1224983447764,1252.019833601014,985.5182933183933,1219.4132673533093,1234.2701717070554,1245.6813105926276,17.44176772518587,3.316345961576757,2.8327852426179203,0.3062609184760305
6,0.07,-6.035988428330629,3.113456426471995,0.5170369095083199,0.9828638360948203,0.15614050600520535,0.09794905058269043,-0.0021921613449374226,0.04682334567600808,-0.07805126635156989,0.08206995499287484,9.134387206101882,6.060658009777961,0.1202840900357736,2.48121340393901,-3.9663950167083546,2.489165096373383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.1415102435208,1194.7460724863815,1223.08638349026,1230.534747097969,1068.238221896732,1186.0617922419783,1218.4668017833806,1225.080808192846,22.3938636233504,4.33839068186607,3.605585677292832,0.12136688027103137
7,0.08,-6.035344323542619,3.1123970876876306,0.5181345521592456,0.9731344879419935,0.1937530863430992,0.1243698778111056,-0.001069300541614988,0.08439574795953386,-0.1373524869498457,0.14090636108753404,6.141167651891728,4.570183049872657,0.12500921542200638,4.082598331291113,-6.3664638557341116,5.502688153616236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661.6846498818466,835.4825494453976,1386.3882857091821,1337.6360739095603,1425.4639700870164,1216.1476854896478,1370.1246212575936,1386.4361504856683,24.708073231825153,4.032064289053051,3.579764376455003,0.18177958346689757
8,0.09,-6.034251123575652,3.1106386133304262,0.5199162291812817,0.9642612270296632,0.22161735754361506,0.14520998660317327,0.0003044229625890726,0.13759767482738144,-0.21919150403526771,0.2212671809790855,5.327853136772732,4.162915155007379,0.16626198896734745,6.080270038217317,-9.260345244313406,9.062200009751054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1663.991319624523,1364.3117953549413,1552.27509305705,1485.3939215737244,1658.3205424535763,1405.733723238045,1535.8639667406205,1516.9049513667887,25.506658693092497,3.272911500044186,3.1960719839117004,0.28052529972398704
9,0.09999999999999999,-6.032534633349423,3.107933016924538,0.5226296139220195,0.955387682276155,0.24550288282619273,0.16419123669349514,0.001987176913601646,0.20811244636009657,-0.3251235034796104,0.3231047006002,4.671910966931138,3.8758172814089473,0.18614588448693484,7.614943071556857,-11.317828453754064,10.377529046724232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.1473467997243,1539.034640019309,1624.7879084937617,1584.7407341983094,1665.0125641595976,1551.669890292185,1623.2410514858964,1594.0813754652365,26.35915222788297,2.3051772500506913,2.6432895851033877,0.3583695978162603
10,0.10999999999999999,-6.030049911237533,3.1040877392392945,0.5263832621088782,0.9467443751597496,0.2659023036095263,0.1815359932099186,0.0039668889335250125,0.290518175719107,-0.445891929211115,0.42725208236866985,3.9405269495644957,3.5319817083715823,0.21238798492116948,8.657457380369548,-12.54506116334586,10.229640426149045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679.787888238892,1565.567424813365,1656.0181365358558,1627.7574333444445,1663.7885462269544,1588.1795898832597,1653.1305379532917,1633.1928647056682,27.385591714777906,1.195054181828738,1.9450306134414466,0.41746621294460096
