,t,px,py,pz,qw,qx,qy,qz,vx,vy,vz,omex,omey,omez,accx,accy,accz,taux,tauy,tauz,jerkx,jerky,jerkz,snapx,snapy,snapz,bomex,bomey,bomez,baccx,baccy,baccz,mot1,mot2,mot3,mot4,motdex1,motdex2,motdex3,motdex4,f1,f2,f3,f4
1,0.02,-5.590696911609386,3.4537131130234835,0.5015194005973149,1.0,1.2165270103623684e-27,5.303110032292305e-28,3.800941958135414e-28,-2.1850690422554694e-25,-3.4127936196018113e-26,-0.09804415001073609,-4.141282798647678e-26,2.3232383638905356e-26,-9.193392323964714e-27,9.06425317979306e-27,1.3390096172332533e-26,-9.80244876495455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.525673946681698,10.0,2.7407608795000633,0.2734894698040471
2,0.03,-5.590696781456422,3.4537122021102578,0.5004625444658792,0.999981627374997,0.005985026194440294,0.0009556993176581005,-0.00010494150153946225,7.190303141617776e-05,-0.00048107091880040983,-0.08311730485063455,3.2487437394460397,0.5822703883983648,-0.061522034421097264,0.026148684207106816,-0.16605043304345954,6.188853947100295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2326.486304636958,506.85704270409,1923.0215080356375,0.0,2185.94169360442,1013.9645979147824,1798.4502934509796,13.525673946681698,10.0,2.7407608795000633,0.2734894698040471
3,0.04,-5.59069269139057,3.453689013947505,0.4998669640086927,0.999507452497266,0.030692065007861796,0.006530231454815288,-0.00045345906676770646,0.0009877291000104315,-0.005211354089632817,-0.03977696659638676,6.283943498346422,1.5823863942746148,-0.06270281528891061,0.16512739621454114,-0.7827194116290601,3.653105909310707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0708901178494,1823.1221711793542,1158.5235876852569,1701.718767606584,846.3131827938378,1740.7160616474337,1201.169209655573,1682.544720394179,13.525673946681698,10.0,2.7407608795000633,0.2734894698040471
4,0.05,-5.590670173499637,3.453580615588132,0.49964991353751104,0.9976538772644269,0.06660013552998649,0.015837298794788596,-0.000585741861098665,0.003933506286815981,-0.018077891436035276,-0.003743968191776358,7.935443749184913,2.1024408620096304,-0.010440229591731812,0.4113206892571164,-1.733846765650665,3.5697457594421764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.099000005509,1638.9560237249189,1298.9208678643654,1598.0764783618451,1109.0249430279412,1598.7279518187595,1325.6684370238713,1573.7974532616515,13.525673946681698,10.0,2.7407608795000633,0.2734894698040471
5,0.060000000000000005,-5.590604710839239,3.453292290785821,0.4997881304228075,0.9937145433507955,0.10862010786565875,0.02707234482758827,-0.00040822286666924366,0.009660594841279567,-0.041453782547319316,0.03106923373300645,8.850611919725244,2.393396001468237,0.04697414027612804,0.7100534516909107,-2.8472349046762266,3.386459455823755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.474980044744,1533.286938313201,1361.7477085818532,1532.0746358303136,1244.2063962369648,1510.6613760158505,1374.5791202602986,1516.7358074893114,17.52454350082373,4.752258321619551,0.16534608796738803,-0.10004249869589943
6,0.07,-5.59046648146531,3.452712926449124,0.5002624855285808,0.9873106371127732,0.1538592143781984,0.039307012166581785,8.239799720122851e-05,0.01852509274184692,-0.07639113140638096,0.06324176249630084,9.35922197979327,2.5548360716178427,0.10487474640088601,1.0329616669349575,-4.027868691519901,3.057598631907167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1298.7360139576601,1474.6465082995267,1391.712806935453,1490.1624294598798,1317.8086693849916,1462.3339123153746,1397.4095317713904,1480.6448113236133,22.900988370859853,6.841657157648092,0.5609981286171412,-0.024556517458578356
7,0.08,-5.590216237511995,3.451696406856489,0.501119348967666,0.9795504076163165,0.19507938132812028,0.04924109149888483,0.0005906160722390074,0.03254054063853221,-0.13097495607006632,0.1129331972609576,7.252659816352077,1.4402379821504465,0.1329015683826342,1.6222079664902356,-6.371594926248849,5.7559621301433435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1925.3317350204643,1181.6946949679011,1691.1178614243142,1446.2304837496392,1787.5000915856322,1476.5070258828,1647.3199326409465,1517.3515818270073,25.50136573646656,6.450287422102284,0.7859421056050323,0.0899600149065455
8,0.09,-5.5897907115985745,3.4499858812085513,0.50266155918038,0.9716538798820765,0.22989081322216323,0.055122282410477806,0.0006969132077691047,0.053833599086460945,-0.21697448980882258,0.20248525566187753,7.125842936545138,1.0707900328435238,0.13883168734687903,2.4034538146120163,-9.92827357271206,10.202682851140649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1913.0204946275883,1771.2752138405963,1796.296135936674,1827.6436675176233,1948.814671470508,1765.8677854546797,1833.9619092524495,1816.4935905090122,26.532852696897272,5.709375832354949,0.8138431494632384,0.1403487044811538
9,0.09999999999999999,-5.589119363175569,3.4472537757008967,0.5052545698575487,0.9627937436994031,0.26354223266024474,0.0597773791395837,0.0006030264871801991,0.08121931905045138,-0.3338667735641129,0.31833789901017046,6.802154454212448,0.9468190998168707,0.14275817509451663,2.9117852755561473,-12.725733655066184,11.873298665037446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981.362960130702,1906.3112333170227,1945.0542293325288,1920.726412099841,1979.5640361551395,1918.9440553605534,1942.0107408407687,1936.1589084673483,27.471810567120517,4.71460313199526,0.7133273616513514,0.19899182655724862
10,0.10999999999999999,-5.588154236854564,3.443233834053206,0.5090418091301291,0.9533614301282197,0.29497403373689285,0.06396870706085359,0.0005545104371178906,0.11229950951532269,-0.4733784624299374,0.4389246043174944,6.306610791214738,0.8896816419777813,0.15076855908271616,3.2243977612142203,-14.751333938669342,11.888924012059377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2031.508952402416,1930.9793251415488,2017.774291324067,1941.3326448695873,2017.7398065423076,1950.0048555839594,2004.9288501552983,1959.3950264615269,28.59960009111977,3.5188323039350067,0.5531797614957035,0.2441325811976607
